0,000005119600018071756; 7,413913993046772e-9
0,000005837791430486335; 3,2738250506563365e-9
0,000006656732687233542; 1,6011698396703663e-9
0,000010678402124519943; 3,830021993169282e-10
0,000013174263324882039; 1,9713793634854524e-10
0,00001758546813081024; 1,0147034669010937e-10
0,00002286541138242248; 5,496612069629495e-11
0,0000297306295060414; 2,9774949263026114e-11
0,000039685485616486785; 1,6128982587551143e-11
0,00005297357623377415; 8,737011674191844e-12
0,00007071098502142772; 4,732807700709072e-12
0,0000919415820917797; 2,5637448554700478e-12
0,00012599174043175616; 1,4615637048548494e-12
0,000172652224334981; 8,332219404716774e-13
0,00023659321210792097; 4,750109761054415e-13
0,00032421446194019483; 2,8499260920043437e-13
0,000444285854165682; 1,7098718005379737e-13
0,0006088251555174012; 1,0258727699912985e-13
0,0008792810391085896; 6,477545310870445e-14
0,0012698804225309097; 4,3044178286808883e-14
0,0018339941563645262; 3,010269568714152e-14
0,002791502906541524; 2,4539028739568758e-14
0,004138812124404435; 2,5825240463755606e-14
0,005977379535720518; 3,692779764227038e-14
0,007772055941670623; 7,174381539590668e-14
0,009843702841064865; 1,3244285259491735e-13
0,012144469912993469; 2,707987109567887e-13
0,014982994900285786; 5,536874238140118e-13
0,018484967873468646; 1,1320946182004309e-12
0,022214485540343172; 2,4360589701998816e-12
0,027406673650475902; 5,2419499314682356e-12
0,03293623011329352; 1,0717930462304966e-11
0,0395814270608135; 2,0822937559470882e-11
0,04756735554680728; 4,4807123903031e-11
0,057164520880967795; 9,161469386146025e-11
0,0686980053859637; 1,9713793634854524e-10
0,08041909455151432; 4,0307723669428283e-10
0,09664440995032617; 9,128099147531596e-10
0,11313364773846214; 1,964198703158349e-9
0,13243623979068328; 4,016090460578689e-9
0,15503219387429348; 8,641886494592263e-9
0,1814834155323666; 1,859574701279392e-8
0,2124476812861177; 4,001462032395617e-8
0,24869499591161406; 8,181572195741495e-8
0,29112674055586046; 1,7605235478864695e-7
0,3407980878585969; 3,986886887601754e-7
0,3886061703657032; 8,151771188402438e-7
