1,0511501733117047e-7; 9,128099147531596e-10
1,0791138704455025e-7; 3,830021993169282e-10
1,1986083780475696e-7; 1,607023349667185e-10
1,366752420731234e-7; 7,859666534768875e-11
1,6862032428323368e-7; 3,652574216679063e-11
2,0264107469584672e-7; 1,7864093476014145e-11
2,704924042566033e-7; 8,737011674191844e-12
3,3371455012677233e-7; 4,980877533365407e-12
4,2266639481772297e-7; 2,314732409361889e-12
5,49569731277172e-7; 1,1914332899250486e-12
7,145751193830167e-7; 6,132515700736887e-13
9,050456128488521e-7; 3,6793289806584896e-13
0,0000012080865843650949; 1,8938150321017028e-13
0,0000016125962875272884; 9,747797477931632e-14
0,0000021525500077574846; 5,557115781479925e-14
0,000002655665172700058; 3,010269568714152e-14
0,000003735991928721539; 1,6306521642983078e-14
0,000005119600018071756; 9,296174748030645e-15
0,000006833821424402275; 5,577431323263467e-15
0,00000912202420028296; 3,0212744243996763e-15
0,000012500325523080217; 1,6366134549175585e-15
0,00001712976580111722; 1,0333871919320546e-15
0,000023473698813630653; 5,891230594055535e-16
0,00003302281861677638; 3,5345650160905233e-16
0,000047692408903468557; 2,3487670007278404e-16
0,00006887861067862065; 1,4830537584130227e-16
0,00009947627134162095; 1,0915279611283665e-16
0,00014366620439258256; 8,033648700637599e-17
0,00021300620078660895; 6,892104004623244e-17
0,0003328395235634355; 6,22268494236311e-17
0,0004934833678221179; 8,033648700637599e-17
0,0007316614076051801; 1,1487403339480475e-16
0,0010566843319869173; 1,819302485480657e-16
0,0013739481811069606; 3,358527973183733e-16
0,0016950808671161207; 6,524992723483445e-16
0,0020912718438537915; 1,4040581766741193e-15
0,002513205781812366; 3,0212744243996763e-15
0,0031006169624559457; 5,577431323263467e-15
0,00382532366328421; 1,2630667641971406e-14
0,004477991226083726; 2,5825240463755606e-14
0,005524631390634277; 5,280346723672501e-14
0,006815902591456017; 1,0796438298930827e-13
0,009340141974646742; 4,513533188827831e-13
0,007978815569341236; 2,3231945405877367e-13
0,010933734631211816; 9,71229156571462e-13
0,013139719340038443; 2,199448450343001e-12
0,015381586787712087; 4,4970928479657975e-12
0,018484967873468646; 9,676914982179788e-12
0,021638828825471385; 1,9785862746611337e-11
0,026696468784801697; 4,257553004151192e-11
0,031251356357941504; 8,705187503629673e-11
0,037556614038049316; 1,873195911769152e-10
0,043964433587146454; 4,0307723669428283e-10
0,052834675228882716; 8,673479251171966e-10
0,061849200991477477; 1,7734192179563172e-9
0,0743278641603151; 3,816071310978078e-9
0,08475477906667965; 7,802513851711677e-9
0,10185485995645631; 1,766959618521743e-8
0,11923309224699997; 3,6128064114707066e-8
0,14328949997544002; 8,181572195741495e-8
0,16773721132111102; 1,672841652681018e-7
0,18631141004314614; 3,599646927228929e-7
0,2069424025764563; 8,151771188402438e-7
